moodys_bvd_id,company_name,risk_level,sector,year,Join_Year,esg_overall,esg_industry_adjusted,env_score,env_weight,social_score,social_weight,gov_score,gov_weight,industry_min,industry_max
BR17878581000161,Jotacom Comunicacao E Publicidade Ltda,Take caution,Business Services,2023,2024,4.0,3.0,8.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
BR17878581000161,Jotacom Comunicacao E Publicidade Ltda,Take caution,Business Services,2024,2025,4.0,3.0,8.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
BR18274917000140,Coaltech Comercio E Servicos Ltda.,Take caution,Construction,2023,2024,5.0,5.0,0.0,12.0,5.0,47.0,5.0,41.0,3.0,7.0
BR18274917000140,Coaltech Comercio E Servicos Ltda.,Take caution,Construction,2024,2025,5.0,6.0,5.0,30.0,6.0,35.0,5.0,35.0,2.0,8.0
BR18516923000166,Ccal Engenharia E Servicos Ltda,Take caution,Construction,2023,2024,4.0,4.0,5.0,30.0,3.0,35.0,5.0,35.0,2.0,8.0
BR18516923000166,Ccal Engenharia E Servicos Ltda,Take caution,Construction,2024,2025,4.0,4.0,5.0,30.0,3.0,35.0,5.0,35.0,2.0,8.0
BR18517040000170,Qadmus Solucoes EM Informatica Ltda,Take caution,Construction,2023,2024,5.0,5.0,5.0,17.0,5.0,25.0,5.0,58.0,2.0,7.0
BR18517040000170,Qadmus Solucoes EM Informatica Ltda,Take caution,Construction,2024,2025,5.0,5.0,4.0,17.0,4.0,25.0,5.0,58.0,2.0,7.0
BR18654205000156,Almeida Refrigerar Ltda,Take caution,Construction,2023,2024,4.0,2.0,8.0,5.0,0.0,28.0,5.0,67.0,3.0,8.0
BR18654205000156,Almeida Refrigerar Ltda,Take caution,Construction,2024,2025,4.0,2.0,8.0,5.0,0.0,28.0,5.0,67.0,3.0,8.0
BR18920020000146,Mota Engenharia Ltda,Take caution,Business Services,2023,2024,6.0,7.0,4.0,17.0,9.0,25.0,5.0,58.0,2.0,7.0
BR18920020000146,Mota Engenharia Ltda,Take caution,Business Services,2024,2025,6.0,7.0,4.0,17.0,9.0,25.0,5.0,58.0,2.0,7.0
BR19177866000109,Veeva Brasil Desenvolvimento de Sistemas Ltda.,Do not source,Business Services,2023,2024,4.0,4.0,5.0,16.0,4.0,47.0,5.0,37.0,2.0,7.0
BR19177866000109,Veeva Brasil Desenvolvimento de Sistemas Ltda.,Do not source,Business Services,2024,2025,4.0,5.0,5.0,16.0,4.0,47.0,5.0,37.0,2.0,7.0
BR19188478000115,Saraiva E Ferreira Prestacao de Servicos Ltda,Take caution,Construction,2023,2024,4.0,4.0,4.0,30.0,4.0,35.0,5.0,35.0,2.0,8.0
BR19188478000115,Saraiva E Ferreira Prestacao de Servicos Ltda,Take caution,Construction,2024,2025,4.0,4.0,5.0,30.0,3.0,35.0,5.0,35.0,2.0,8.0
BR19432598000116,ZS Associates DO Brasil - Consultoria EM Marketing E Vendas Ltda.,Take caution,Business Services,2023,2024,4.0,3.0,8.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
BR19432598000116,ZS Associates DO Brasil - Consultoria EM Marketing E Vendas Ltda.,Take caution,Business Services,2024,2025,4.0,3.0,8.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
BR19496738000110,Mariana Gomes Maia Fialho Ltda,Do not source,Metals & Metal Products,2023,2024,4.0,0.0,3.0,40.0,3.0,25.0,5.0,35.0,4.0,7.0
BR19496738000110,Mariana Gomes Maia Fialho Ltda,Do not source,Metals & Metal Products,2024,2025,4.0,0.0,3.0,40.0,3.0,25.0,5.0,35.0,4.0,7.0
BR22742798000180,GE Telecomunicacoes Ltda,Do not source,Communications,2023,2024,4.0,3.0,8.0,5.0,3.0,53.0,5.0,42.0,3.0,7.0
BR22742798000180,GE Telecomunicacoes Ltda,Do not source,Communications,2024,2025,4.0,3.0,8.0,5.0,3.0,53.0,5.0,42.0,3.0,7.0
BR22765419000177,Casa Eletrica Ltda,Take caution,Construction,2023,2024,5.0,6.0,5.0,30.0,6.0,35.0,5.0,35.0,2.0,8.0
BR22765419000177,Casa Eletrica Ltda,Take caution,Construction,2024,2025,5.0,6.0,5.0,30.0,6.0,35.0,5.0,35.0,2.0,8.0
BR22962352000160,Sergio Henrique Souza Rocha Ltda,Take caution,Construction,2023,2024,5.0,5.0,0.0,12.0,5.0,47.0,5.0,41.0,3.0,7.0
BR22962352000160,Sergio Henrique Souza Rocha Ltda,Take caution,Construction,2024,2025,5.0,6.0,5.0,30.0,6.0,35.0,5.0,35.0,2.0,8.0
BR24665909000127,Construtora Silva E Goncalves Ltda,Take caution,Construction,2023,2024,5.0,5.0,5.0,30.0,5.0,35.0,5.0,35.0,2.0,8.0
BR24665909000127,Construtora Silva E Goncalves Ltda,Take caution,Construction,2024,2025,5.0,5.0,5.0,30.0,5.0,35.0,5.0,35.0,2.0,8.0
BR26469714000137,Nexxt Editora E Grafica Ltda - EM Recuperacao Judicial,Do not source,Printing & Publishing,2023,2024,3.0,0.0,3.0,15.0,3.0,31.0,5.0,54.0,3.0,8.0
BR26469714000137,Nexxt Editora E Grafica Ltda - EM Recuperacao Judicial,Do not source,Printing & Publishing,2024,2025,3.0,0.0,0.0,15.0,0.0,31.0,5.0,54.0,3.0,8.0
BR28385126000140,Indicium Tecnologia de Dados Ltda,Do not source,Business Services,2022,2023,4.0,5.0,5.0,16.0,4.0,47.0,5.0,37.0,2.0,7.0
BR28655999000126,Vidracaria Premium Ltda,Take caution,Retail,2023,2024,5.0,5.0,8.0,19.0,3.0,48.0,5.0,33.0,3.0,7.0
BR28655999000126,Vidracaria Premium Ltda,Take caution,Retail,2024,2025,5.0,5.0,8.0,19.0,3.0,48.0,5.0,33.0,3.0,7.0
BR28918578000140,JSS Marketing E Comunicacao Ltda,Take caution,Business Services,2023,2024,4.0,3.0,4.0,5.0,4.0,47.0,5.0,48.0,3.0,7.0
BR28918578000140,JSS Marketing E Comunicacao Ltda,Take caution,Business Services,2024,2025,4.0,3.0,8.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
BR29459398000100,Construtora Oliveira E Gusmao Ltda,Take caution,Business Services,2023,2024,5.0,4.0,8.0,5.0,5.0,51.0,5.0,44.0,3.0,7.0
BR29459398000100,Construtora Oliveira E Gusmao Ltda,Take caution,Business Services,2024,2025,5.0,4.0,8.0,5.0,5.0,51.0,5.0,44.0,3.0,7.0
BR29795413000191,Metra Construtora Ltda,Take caution,Construction,2023,2024,4.0,1.0,4.0,23.0,0.0,23.0,5.0,54.0,3.0,7.0
BR29795413000191,Metra Construtora Ltda,Take caution,Construction,2024,2025,4.0,1.0,4.0,23.0,0.0,23.0,5.0,54.0,3.0,7.0
BR30370541000172,Gutta Publicidade Ltda,Take caution,Business Services,2023,2024,4.0,3.0,4.0,5.0,4.0,47.0,5.0,48.0,3.0,7.0
BR30370541000172,Gutta Publicidade Ltda,Take caution,Business Services,2024,2025,4.0,3.0,8.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
BR30713944000177,Marc Moveis E Decoracoes Ltda,Do not source,"Wood, Furniture & Paper Manufacturing",2023,2024,4.0,3.0,0.0,18.0,4.0,49.0,5.0,33.0,3.0,7.0
BR30713944000177,Marc Moveis E Decoracoes Ltda,Do not source,"Wood, Furniture & Paper Manufacturing",2024,2025,4.0,3.0,0.0,18.0,4.0,49.0,5.0,33.0,3.0,7.0
BR30819292000150,Elogroup Consulting Ltda,Do not source,Business Services,2023,2024,5.0,4.0,8.0,5.0,4.0,51.0,5.0,44.0,3.0,7.0
BR30819292000150,Elogroup Consulting Ltda,Do not source,Business Services,2024,2025,5.0,4.0,8.0,5.0,4.0,51.0,5.0,44.0,3.0,7.0
BR30829454000130,Real Tech Solucoes EM Engenharia Ltda,Take caution,"Public Administration, Education, Health Social Services",2023,2024,5.0,6.0,5.0,5.0,5.0,62.0,5.0,33.0,3.0,6.0
BR30829454000130,Real Tech Solucoes EM Engenharia Ltda,Take caution,"Public Administration, Education, Health Social Services",2024,2025,5.0,6.0,8.0,5.0,4.0,62.0,5.0,33.0,3.0,6.0
BR31289712000104,PJK Eventos Ltda,Take caution,Business Services,2023,2024,4.0,2.0,8.0,5.0,1.0,28.0,5.0,67.0,3.0,8.0
BR31289712000104,PJK Eventos Ltda,Take caution,Business Services,2024,2025,4.0,2.0,8.0,5.0,1.0,28.0,5.0,67.0,3.0,8.0
BR31309611000140,Marcone Soares Souto - Construcoes,Take caution,Construction,2023,2024,4.0,4.0,5.0,30.0,3.0,35.0,5.0,35.0,2.0,8.0
BR31309611000140,Marcone Soares Souto - Construcoes,Take caution,Construction,2024,2025,4.0,4.0,5.0,30.0,3.0,35.0,5.0,35.0,2.0,8.0
BR31889265000116,Casa DA Vila HUB de Comunicacao Ltda,Take caution,Business Services,2023,2024,4.0,2.0,8.0,5.0,1.0,28.0,5.0,67.0,3.0,8.0
BR31889265000116,Casa DA Vila HUB de Comunicacao Ltda,Take caution,Business Services,2024,2025,4.0,2.0,8.0,5.0,1.0,28.0,5.0,67.0,3.0,8.0
BR33144437000158,Schott Pharma Brasil Ltda,Take caution,Wholesale,2023,2024,5.0,6.0,0.0,15.0,8.0,31.0,5.0,54.0,3.0,7.0
BR33144437000158,Schott Pharma Brasil Ltda,Take caution,Wholesale,2024,2025,5.0,6.0,0.0,15.0,8.0,31.0,5.0,54.0,3.0,7.0
BR33636255000102,Magnum Raphael Zuba Martins,Take caution,"Travel, Personal & Leisure",2023,2024,5.0,6.0,5.0,20.0,5.0,45.0,5.0,35.0,3.0,7.0
BR33636255000102,Magnum Raphael Zuba Martins,Take caution,"Travel, Personal & Leisure",2024,2025,5.0,6.0,5.0,20.0,5.0,45.0,5.0,35.0,3.0,7.0
BR34225180000121,Cadem Engenharia Ltda,Take caution,Business Services,2023,2024,6.0,7.0,4.0,17.0,9.0,25.0,5.0,58.0,2.0,7.0
BR34225180000121,Cadem Engenharia Ltda,Take caution,Business Services,2024,2025,6.0,7.0,4.0,17.0,9.0,25.0,5.0,58.0,2.0,7.0
BR34637910000100,Skillcore Desenvolvimento de Sistemas Ltda,Take caution,Business Services,2023,2024,5.0,7.0,7.0,5.0,5.0,51.0,5.0,44.0,3.0,6.0
BR34637910000100,Skillcore Desenvolvimento de Sistemas Ltda,Take caution,Business Services,2024,2025,5.0,7.0,7.0,5.0,5.0,51.0,5.0,44.0,3.0,6.0
BR34996428000158,Ferke Solucoes Industriais Ltda,Do not source,Metals & Metal Products,2023,2024,3.0,1.0,3.0,33.0,0.0,20.0,5.0,47.0,3.0,7.0
BR34996428000158,Ferke Solucoes Industriais Ltda,Do not source,Metals & Metal Products,2024,2025,3.0,1.0,3.0,33.0,0.0,20.0,5.0,47.0,3.0,7.0
BR37042003000106,Cleyton Brandao Queiroz - Projetos,Take caution,Business Services,2023,2024,6.0,7.0,4.0,17.0,9.0,25.0,5.0,58.0,2.0,7.0
BR37042003000106,Cleyton Brandao Queiroz - Projetos,Take caution,Business Services,2024,2025,6.0,7.0,4.0,17.0,9.0,25.0,5.0,58.0,2.0,7.0
BR37297720000170,SSB Projel Instalacoes Eletricas Ltda,Take caution,Construction,2023,2024,5.0,6.0,5.0,30.0,6.0,35.0,5.0,35.0,2.0,8.0
BR37297720000170,SSB Projel Instalacoes Eletricas Ltda,Take caution,Construction,2024,2025,5.0,6.0,5.0,30.0,6.0,35.0,5.0,35.0,2.0,8.0
BR39508087000148,Metalmec Solucoes EM Soldas Ltda,Take caution,Construction,2023,2024,5.0,5.0,4.0,17.0,4.0,25.0,5.0,58.0,2.0,7.0
BR39508087000148,Metalmec Solucoes EM Soldas Ltda,Take caution,Construction,2024,2025,5.0,5.0,4.0,17.0,4.0,25.0,5.0,58.0,2.0,7.0
BR39537129000179,Wowlive Solucoes Tecnologicas Ltda,Take caution,Business Services,2023,2024,6.0,7.0,8.0,5.0,8.0,28.0,5.0,67.0,3.0,7.0
BR39537129000179,Wowlive Solucoes Tecnologicas Ltda,Take caution,Business Services,2024,2025,6.0,7.0,8.0,5.0,8.0,28.0,5.0,67.0,3.0,7.0
BR39563822000116,Nobilis Marketing E Tecnologia Ltda,Take caution,"Public Administration, Education, Health Social Services",2023,2024,5.0,6.0,8.0,5.0,4.0,62.0,5.0,33.0,3.0,6.0
BR39563822000116,Nobilis Marketing E Tecnologia Ltda,Take caution,"Public Administration, Education, Health Social Services",2024,2025,5.0,6.0,8.0,5.0,4.0,62.0,5.0,33.0,3.0,6.0
BR41487017000100,WS Comercial Ltda,Do not source,Metals & Metal Products,2023,2024,4.0,0.0,3.0,40.0,3.0,25.0,5.0,35.0,4.0,7.0
BR41487017000100,WS Comercial Ltda,Do not source,Metals & Metal Products,2024,2025,4.0,0.0,3.0,40.0,3.0,25.0,5.0,35.0,4.0,7.0
BR43243060000148,Apta Projetos E Instalacoes Industriais Ltda,Take caution,Construction,2023,2024,5.0,5.0,4.0,17.0,4.0,25.0,5.0,58.0,2.0,7.0
BR43243060000148,Apta Projetos E Instalacoes Industriais Ltda,Take caution,Construction,2024,2025,5.0,5.0,4.0,17.0,4.0,25.0,5.0,58.0,2.0,7.0
BR44593786000173,Macro Norte Construcao E Manutecao Predial E Industrial Ltda,Take caution,Construction,2023,2024,4.0,4.0,5.0,30.0,3.0,35.0,5.0,35.0,2.0,8.0
BR44593786000173,Macro Norte Construcao E Manutecao Predial E Industrial Ltda,Take caution,Construction,2024,2025,4.0,4.0,5.0,30.0,3.0,35.0,5.0,35.0,2.0,8.0
BR45226071000145,Quality Engineering Ltda,Do not source,Business Services,2023,2024,4.0,5.0,4.0,16.0,4.0,47.0,5.0,37.0,2.0,7.0
BR45226071000145,Quality Engineering Ltda,Do not source,Business Services,2024,2025,4.0,5.0,5.0,16.0,4.0,47.0,5.0,37.0,2.0,7.0
BR46830885000157,RTX Engenharia E Consultoria Ltda,Take caution,Business Services,2023,2024,6.0,7.0,4.0,17.0,9.0,25.0,5.0,58.0,2.0,7.0
BR46830885000157,RTX Engenharia E Consultoria Ltda,Take caution,Business Services,2024,2025,6.0,7.0,4.0,17.0,9.0,25.0,5.0,58.0,2.0,7.0
BR47950718000102,North Construcoes E Montagens Eletricas Ltda,Take caution,Business Services,2023,2024,6.0,7.0,4.0,17.0,9.0,25.0,5.0,58.0,2.0,7.0
BR47950718000102,North Construcoes E Montagens Eletricas Ltda,Take caution,Business Services,2024,2025,6.0,7.0,4.0,17.0,9.0,25.0,5.0,58.0,2.0,7.0
BR48062707000159,Flexcoat Produtos Auto-Adesivos S/A,Take caution,Printing & Publishing,2023,2024,3.0,0.0,0.0,15.0,0.0,31.0,5.0,54.0,3.0,8.0
BR48062707000159,Flexcoat Produtos Auto-Adesivos S/A,Take caution,Printing & Publishing,2024,2025,3.0,0.0,0.0,15.0,0.0,31.0,5.0,54.0,3.0,8.0
BR48062707000159,Flexcoat Produtos Auto-Adesivos S/A,Take caution,Printing & Publishing,2022,2023,3.0,0.0,3.0,15.0,3.0,31.0,5.0,54.0,3.0,8.0
BR49372576000179,Mettler - Toledo Industria E Comercio Ltda,Do not source,Wholesale,2023,2024,4.0,2.0,4.0,23.0,4.0,23.0,5.0,54.0,3.0,7.0
BR49372576000179,Mettler - Toledo Industria E Comercio Ltda,Do not source,Wholesale,2024,2025,4.0,2.0,4.0,23.0,1.0,23.0,5.0,54.0,3.0,7.0
BR49834486000152,Coaltech Saude E Seguranca DO Trabalho Ltda,Take caution,"Public Administration, Education, Health Social Services",2023,2024,3.0,1.0,8.0,5.0,2.0,60.0,5.0,35.0,3.0,7.0
BR49834486000152,Coaltech Saude E Seguranca DO Trabalho Ltda,Take caution,"Public Administration, Education, Health Social Services",2024,2025,3.0,1.0,8.0,5.0,2.0,60.0,5.0,35.0,3.0,7.0
BR50339541000117,TEC Inox Montagens Industriais Ltda,Take caution,"Industrial, Electric & Electronic Machinery",2023,2024,3.0,1.0,3.0,33.0,0.0,20.0,5.0,47.0,3.0,7.0
BR50339541000117,TEC Inox Montagens Industriais Ltda,Take caution,"Industrial, Electric & Electronic Machinery",2024,2025,3.0,1.0,3.0,33.0,0.0,20.0,5.0,47.0,3.0,7.0
BR50475799000140,VLM Servicos E Comercio Ltda,Take caution,Business Services,2023,2024,5.0,6.0,8.0,19.0,4.0,48.0,5.0,33.0,3.0,7.0
BR50475799000140,VLM Servicos E Comercio Ltda,Take caution,Business Services,2024,2025,5.0,6.0,8.0,19.0,4.0,48.0,5.0,33.0,3.0,7.0
BR51419030000178,Sertao Solucoes EM Engenharia Ltda,Take caution,Business Services,2023,2024,5.0,4.0,8.0,5.0,4.0,51.0,5.0,44.0,3.0,7.0
BR51419030000178,Sertao Solucoes EM Engenharia Ltda,Take caution,Business Services,2024,2025,5.0,4.0,8.0,5.0,4.0,51.0,5.0,44.0,3.0,7.0
BR52736744000172,Andre Fernando DA Silva,Take caution,"Public Administration, Education, Health Social Services",2023,2024,5.0,6.0,8.0,5.0,4.0,62.0,5.0,33.0,3.0,6.0
BR52736744000172,Andre Fernando DA Silva,Take caution,"Public Administration, Education, Health Social Services",2024,2025,5.0,6.0,8.0,5.0,4.0,62.0,5.0,33.0,3.0,6.0
BR53327349000107,Rennova Pinturas Ltda,Take caution,Construction,2023,2024,5.0,5.0,5.0,30.0,5.0,35.0,5.0,35.0,2.0,8.0
BR53327349000107,Rennova Pinturas Ltda,Take caution,Construction,2024,2025,5.0,5.0,5.0,30.0,5.0,35.0,5.0,35.0,2.0,8.0
BR54310026000165,PRE Montes Solucoes Ltda,Do not source,Construction,2023,2024,4.0,2.0,8.0,5.0,0.0,28.0,5.0,67.0,3.0,8.0
BR54310026000165,PRE Montes Solucoes Ltda,Do not source,Construction,2024,2025,4.0,2.0,8.0,5.0,0.0,28.0,5.0,67.0,3.0,8.0
BR61407060000118,Osvaldo Fernandes SA Artes Graficas,Do not source,Printing & Publishing,2022,2023,3.0,0.0,0.0,15.0,0.0,31.0,5.0,54.0,3.0,8.0
BR62050174000116,Almap Bbdo Publicidade E Comunicacoes Ltda.,Take caution,Business Services,2023,2024,4.0,3.0,8.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
BR62050174000116,Almap Bbdo Publicidade E Comunicacoes Ltda.,Take caution,Business Services,2024,2025,4.0,4.0,8.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
BR62398938000169,Iqvia Solutions DO Brasil Ltda.,Take caution,Business Services,2023,2024,5.0,4.0,8.0,5.0,5.0,51.0,5.0,44.0,3.0,7.0
BR62398938000169,Iqvia Solutions DO Brasil Ltda.,Take caution,Business Services,2024,2025,5.0,4.0,8.0,5.0,5.0,51.0,5.0,44.0,3.0,7.0
BR62773031000132,Hawaii Grafica E Editora Ltda,Do not source,Printing & Publishing,2023,2024,3.0,0.0,0.0,15.0,0.0,31.0,5.0,54.0,3.0,8.0
BR62773031000132,Hawaii Grafica E Editora Ltda,Do not source,Printing & Publishing,2024,2025,3.0,0.0,0.0,15.0,0.0,31.0,5.0,54.0,3.0,8.0
BR62829510000123,Pigma Grafica E Editora Ltda,Do not source,Printing & Publishing,2023,2024,3.0,0.0,0.0,15.0,0.0,31.0,5.0,54.0,3.0,8.0
BR62829510000123,Pigma Grafica E Editora Ltda,Do not source,Printing & Publishing,2024,2025,3.0,0.0,0.0,15.0,0.0,31.0,5.0,54.0,3.0,8.0
BR68877752000179,Merse Artigos Para Laboratorios Ltda,Take caution,Wholesale,2023,2024,4.0,4.0,0.0,15.0,5.0,31.0,5.0,54.0,3.0,7.0
BR68877752000179,Merse Artigos Para Laboratorios Ltda,Take caution,Wholesale,2024,2025,4.0,4.0,0.0,15.0,5.0,31.0,5.0,54.0,3.0,7.0
BR71411136000132,Termov Terceirizacao DA Movimentacao de Materiais Ltda,Take caution,Wholesale,2023,2024,4.0,2.0,4.0,23.0,1.0,23.0,5.0,54.0,3.0,7.0
BR71411136000132,Termov Terceirizacao DA Movimentacao de Materiais Ltda,Take caution,Wholesale,2024,2025,4.0,2.0,4.0,23.0,1.0,23.0,5.0,54.0,3.0,7.0
BR74115692000150,JM Empreendimentos E Logistica Ltda,Take caution,Wholesale,2023,2024,4.0,2.0,4.0,23.0,1.0,23.0,5.0,54.0,3.0,7.0
BR74115692000150,JM Empreendimentos E Logistica Ltda,Take caution,Wholesale,2024,2025,4.0,2.0,4.0,23.0,1.0,23.0,5.0,54.0,3.0,7.0
BR74461005000158,Graficos Sangar Ltda.,Do not source,Printing & Publishing,2023,2024,3.0,0.0,3.0,15.0,3.0,31.0,5.0,54.0,3.0,8.0
BR74461005000158,Graficos Sangar Ltda.,Do not source,Printing & Publishing,2024,2025,3.0,0.0,0.0,15.0,0.0,31.0,5.0,54.0,3.0,8.0
BR75974279000103,Danka Industria E Comercio de Bolsas S.A,Go ahead,Textiles & Clothing Manufacturing,2023,2024,3.0,1.0,0.0,27.0,2.0,36.0,5.0,37.0,2.0,7.0
BR75974279000103,Danka Industria E Comercio de Bolsas S.A,Go ahead,Textiles & Clothing Manufacturing,2024,2025,3.0,1.0,0.0,27.0,2.0,36.0,5.0,37.0,2.0,7.0
BR77152338000193,Gemu IND de Produtos Plasticos E Metalurgicos Ltda,Do not source,Metals & Metal Products,2023,2024,3.0,1.0,3.0,33.0,0.0,20.0,5.0,47.0,3.0,7.0
BR77152338000193,Gemu IND de Produtos Plasticos E Metalurgicos Ltda,Do not source,Metals & Metal Products,2024,2025,3.0,1.0,3.0,33.0,0.0,20.0,5.0,47.0,3.0,7.0
BR97525889000162,Watt Tecnologia Ltda,Take caution,"Industrial, Electric & Electronic Machinery",2023,2024,4.0,3.0,4.0,17.0,3.0,44.0,5.0,39.0,3.0,7.0
BR97525889000162,Watt Tecnologia Ltda,Take caution,"Industrial, Electric & Electronic Machinery",2024,2025,4.0,3.0,4.0,17.0,3.0,44.0,5.0,39.0,3.0,7.0
CA132671519L,Dalton Chemical Laboratories INC,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,2.0,3.0,9.0,3.0,58.0,6.0,33.0,2.0,6.0
CA132671519L,Dalton Chemical Laboratories INC,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,2.0,0.0,9.0,1.0,58.0,6.0,33.0,2.0,6.0
CA132671519L,Dalton Chemical Laboratories INC,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2025,2026,3.0,2.0,0.0,9.0,1.0,58.0,6.0,33.0,2.0,6.0
CA132684448L,Ropack Inc.,Take caution,Media & Broadcasting,2023,2024,5.0,5.0,5.0,5.0,5.0,53.0,6.0,42.0,3.0,6.0
CA132684448L,Ropack Inc.,Take caution,Media & Broadcasting,2024,2025,5.0,5.0,7.0,5.0,3.0,53.0,6.0,42.0,3.0,6.0
CA132684448L,Ropack Inc.,Take caution,Media & Broadcasting,2025,2026,5.0,5.0,7.0,5.0,3.0,53.0,6.0,42.0,3.0,6.0
CA133275701L,Altasciences Compagnie INC,Take caution,Biotechnology and Life Sciences,2023,2024,5.0,5.0,5.0,5.0,5.0,51.0,6.0,44.0,3.0,7.0
CA133275701L,Altasciences Compagnie INC,Take caution,Biotechnology and Life Sciences,2024,2025,5.0,4.0,6.0,5.0,3.0,51.0,6.0,44.0,3.0,7.0
CA133275701L,Altasciences Compagnie INC,Take caution,Biotechnology and Life Sciences,2025,2026,5.0,4.0,6.0,5.0,3.0,51.0,6.0,44.0,3.0,7.0
CHCHE101616581,Celerion Switzerland AG,Take caution,Biotechnology and Life Sciences,2024,2025,4.0,2.0,6.0,5.0,3.0,51.0,5.0,44.0,3.0,7.0
CHCHE102242879,UFAG Laboratorien AG,Take caution,Biotechnology and Life Sciences,2024,2025,4.0,2.0,6.0,5.0,3.0,51.0,5.0,44.0,3.0,7.0
CHCHE102443567,Siegfried Holding AG,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,3.0,3.0,9.0,3.0,58.0,6.0,33.0,2.0,6.0
CHCHE102443567,Siegfried Holding AG,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,4.0,4.0,1.0,9.0,3.0,58.0,6.0,33.0,2.0,6.0
CHCHE102461855,Bachmann Forming AG,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,4.0,3.0,3.0,33.0,5.0,20.0,5.0,47.0,3.0,7.0
CHCHE103666035,Elpro-Buchs AG,Take caution,Computer Hardware,2024,2025,3.0,0.0,2.0,24.0,1.0,43.0,5.0,33.0,3.0,6.0
CHCHE105680253,Executive Insight AG,Take caution,Business Services,2024,2025,4.0,2.0,8.0,5.0,3.0,51.0,5.0,44.0,3.0,7.0
CHCHE106841866,Lonza Group AG,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,3.0,3.0,56.0,0.0,11.0,5.0,33.0,2.0,6.0
CHCHE106841866,Lonza Group AG,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,4.0,5.0,4.0,56.0,0.0,11.0,6.0,33.0,2.0,6.0
CHCHE106920201,Iqvia AG,Take caution,Computer Software,2024,2025,4.0,1.0,8.0,5.0,2.0,53.0,5.0,42.0,3.0,7.0
CHCHE107906534,Bachem Holding AG,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,3.0,3.0,9.0,3.0,58.0,5.0,33.0,2.0,6.0
CHCHE107906534,Bachem Holding AG,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,3.0,0.0,9.0,3.0,58.0,6.0,33.0,2.0,6.0
CHCHE108564548,Mikron Switzerland AG,Take caution,"Industrial, Electric & Electronic Machinery",2024,2025,4.0,3.0,2.0,33.0,4.0,20.0,5.0,47.0,3.0,7.0
CHCHE110368235,Ypsomed Holding AG,Go ahead,"Industrial, Electric & Electronic Machinery",2024,2025,6.0,6.0,6.0,5.0,6.0,56.0,5.0,39.0,3.0,7.0
CHCHE110368235,Ypsomed Holding AG,Go ahead,"Industrial, Electric & Electronic Machinery",2025,2026,6.0,7.0,6.0,5.0,6.0,56.0,5.0,39.0,3.0,7.0
CHCHE112297540,Ashland Industries Europe GmbH,Take caution,Wholesale,2024,2025,5.0,5.0,4.0,23.0,7.0,23.0,5.0,54.0,3.0,7.0
CHCHE113224199,Lugaia AG,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,0.0,2.0,55.0,4.0,12.0,5.0,33.0,4.0,7.0
CHCHE114431418,Ossian Health Economics and Communications GmbH,Take caution,Business Services,2024,2025,4.0,2.0,8.0,5.0,3.0,51.0,5.0,44.0,3.0,7.0
CHCHE115703921,SHL Advantec AG,Take caution,Business Services,2024,2025,6.0,7.0,4.0,17.0,8.0,25.0,5.0,58.0,2.0,7.0
CHCHE162214958,SHL Medical AG,Take caution,Biotechnology and Life Sciences,2024,2025,4.0,2.0,6.0,5.0,3.0,51.0,5.0,44.0,3.0,7.0
CHCHE164655026,Hamilton Storage GmbH,Take caution,Wholesale,2024,2025,5.0,4.0,4.0,23.0,5.0,23.0,5.0,54.0,3.0,7.0
CHCHE166095262,Specialty Electronic Materials Switzerland GmbH,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,3.0,3.0,56.0,0.0,11.0,5.0,33.0,2.0,6.0
CHCHE166095262,Specialty Electronic Materials Switzerland GmbH,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2022,2023,3.0,3.0,3.0,56.0,3.0,11.0,5.0,33.0,2.0,6.0
CHCHE310432029,Nutrition & Biosciences (Switzerland) GmbH,Take caution,Business Services,2024,2025,4.0,3.0,0.0,13.0,3.0,54.0,5.0,33.0,2.0,7.0
CHCHE310432029,Nutrition & Biosciences (Switzerland) GmbH,Take caution,Business Services,2022,2023,4.0,3.0,4.0,13.0,4.0,54.0,5.0,33.0,2.0,7.0
